Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1767870525,10,,Aggregated,4.000000,0.000000,22,33,42,300,790,1600,2300,3400,4100,4100,4100,249,0,22,248.3517046503879,2.4188749957829714,4128.691749996506,230.1726907630522
1767870526,10,,Aggregated,4.500000,0.000000,22,33,42,290,760,1600,2200,3400,4100,4100,4100,251,0,22,246.53199020293366,2.4188749957829714,4128.691749996506,230.45019920318725
1767870527,10,,Aggregated,4.500000,0.000000,22,31,42,260,760,1600,2200,3400,4100,4100,4100,259,0,22,239.3932506445104,2.4188749957829714,4128.691749996506,231.41312741312743
1767870528,10,,Aggregated,4.900000,0.000000,22,33,42,250,750,1400,2200,3400,4100,4100,4100,261,0,22,237.92389862805157,2.4188749957829714,4128.691749996506,231.67049808429118
1767870529,10,,Aggregated,4.700000,0.000000,22,33,41,200,750,1400,2200,3400,4100,4100,4100,269,0,22,231.54906970977854,2.4188749957829714,4128.691749996506,232.56133828996283
1767870530,10,,Aggregated,4.800000,0.000000,22,33,41,160,690,1400,2200,3400,4100,4100,4100,271,0,22,229.93904629125555,2.4188749957829714,4128.691749996506,232.80073800738006
1767870531,10,,Aggregated,4.600000,0.000000,21,31,40,160,690,1400,2200,3400,4100,4100,4100,279,0,21,223.87255586710455,2.4188749957829714,4128.691749996506,233.89605734767025
1767870532,10,,Aggregated,4.700000,0.000000,21,28,40,63,660,1400,2200,3400,4100,4100,4100,282,0,21,221.63250621960165,2.3998329997994006,4128.691749996506,233.39361702127658
1767870533,10,,Aggregated,4.800000,0.000000,21,28,40,160,660,1400,2200,3400,4100,4100,4100,284,0,21,220.99550632019216,2.3998329997994006,4128.691749996506,233.65845070422534
1767870534,10,,Aggregated,4.800000,0.000000,21,29,41,160,580,1400,2200,3400,4100,4100,4100,292,0,21,217.99222246553566,2.3998329997994006,4128.691749996506,234.3835616438356
1767870535,10,,Aggregated,4.800000,0.000000,21,29,40,160,580,1400,2200,3400,4100,4100,4100,295,0,21,215.93524124724908,2.3998329997994006,4128.691749996506,233.93898305084747
1767870536,10,,Aggregated,5.000000,0.000000,21,27,39,63,570,1300,2000,2400,4100,4100,4100,302,0,21,211.29705092034362,2.3998329997994006,4128.691749996506,235.05960264900662
1767870537,10,,Aggregated,4.800000,0.000000,21,26,38,63,570,1300,2000,2400,4100,4100,4100,305,0,21,209.34678225226503,2.3998329997994006,4128.691749996506,234.62295081967213
1767870538,10,,Aggregated,5.200000,0.000000,21,27,40,58,570,1400,2000,2400,4100,4100,4100,313,0,21,210.03111835765154,2.3998329997994006,4128.691749996506,235.3929712460064
1767870539,10,,Aggregated,5.100000,0.000000,21,26,40,58,570,1400,2000,2400,4100,4100,4100,315,0,21,208.77640662836797,2.3998329997994006,4128.691749996506,235.38095238095238
1767870540,10,,Aggregated,5.000000,0.000000,21,26,38,54,570,1300,2000,2400,4100,4100,4100,322,0,21,204.56397620475164,2.3998329997994006,4128.691749996506,235.40683229813664
1767870541,10,,Aggregated,5.200000,0.000000,21,26,38,54,570,1300,2000,2400,4100,4100,4100,326,0,20,202.19987360714146,2.3998329997994006,4128.691749996506,234.36503067484662
1767870542,10,,Aggregated,5.100000,0.000000,21,25,38,54,570,1300,2000,2400,4100,4100,4100,330,0,21,200.05109824829339,2.3998329997994006,4128.691749996506,235.8151515151515
1767870543,10,,Aggregated,5.000000,0.000000,21,25,38,53,510,1300,2000,2400,4100,4100,4100,335,0,21,197.2303364534494,2.3998329997994006,4128.691749996506,234.40597014925373
1767870544,10,,Aggregated,5.000000,0.000000,21,25,38,52,510,1300,2000,2400,4100,4100,4100,338,0,21,195.8688794464402,2.3998329997994006,4128.691749996506,236.2041420118343
1767870545,10,,Aggregated,4.800000,0.000000,21,25,38,52,500,1200,2000,2400,4100,4100,4100,342,0,21,193.76417617804586,2.3998329997994006,4128.691749996506,235.640350877193
1767870546,10,,Aggregated,4.800000,0.000000,21,25,38,52,500,1200,2000,2400,4100,4100,4100,343,0,21,193.25086613960053,2.3998329997994006,4128.691749996506,235.2594752186589
1767870547,10,,Aggregated,4.500000,0.000000,21,26,40,55,580,1400,2000,2400,4100,4100,4100,351,0,21,210.66786741277838,2.3998329997994006,4128.691749996506,236.07407407407408
1767870548,10,,Aggregated,4.200000,0.000000,21,26,40,55,580,1400,2000,2400,4100,4100,4100,352,0,21,210.15002096274574,2.3998329997994006,4128.691749996506,235.70170454545453
1767870549,10,,Aggregated,3.900000,0.000000,21,26,40,55,580,1400,2000,2400,4100,4100,4100,353,0,21,209.6003113905985,2.3998329997994006,4128.691749996506,235.3314447592068
1767870550,10,,Aggregated,3.900000,0.000000,21,28,42,160,570,1400,2000,2400,4100,4100,4100,361,0,21,213.5255975424879,2.3998329997994006,4128.691749996506,237.00831024930747
1767870551,10,,Aggregated,3.800000,0.000000,21,28,42,160,570,1400,2000,2400,4100,4100,4100,363,0,21,212.37693056706325,2.3998329997994006,4128.691749996506,235.86776859504133
1767870552,10,,Aggregated,4.100000,0.000000,21,30,41,71,570,1400,2000,2400,4100,4100,4100,372,0,21,207.93037097805657,2.3998329997994006,4128.691749996506,236.93010752688173
1767870553,10,,Aggregated,3.900000,0.000000,21,29,41,71,570,1400,2000,2400,4100,4100,4100,374,0,21,206.90042090863375,2.3998329997994006,4128.691749996506,236.22459893048128
1767870554,10,,Aggregated,4.000000,0.000000,21,28,40,58,540,1300,2000,2400,4100,4100,4100,381,0,21,203.37984930929235,2.171957996324636,4128.691749996506,237.94225721784778
1767870555,10,,Aggregated,4.200000,0.000000,21,27,40,58,540,1300,2000,2400,4100,4100,4100,385,0,21,201.38674784378398,2.171957996324636,4128.691749996506,236.36623376623376
1767870556,10,,Aggregated,4.200000,0.000000,21,28,41,54,530,1300,2000,2400,4100,4100,4100,393,0,21,198.03053075538025,2.171957996324636,4128.691749996506,237.8854961832061
1767870557,10,,Aggregated,4.500000,0.000000,21,28,41,54,530,1300,2000,2400,4100,4100,4100,395,0,21,197.10746826040352,2.171957996324636,4128.691749996506,237.2126582278481
1767870558,10,,Aggregated,4.200000,0.000000,21,26,40,53,520,1200,1900,2300,4100,4100,4100,403,0,21,193.56759295746986,2.171957996324636,4128.691749996506,238.49131513647643
1767870559,10,,Aggregated,5.000000,0.000000,21,26,40,53,520,1200,1900,2300,4100,4100,4100,405,0,21,192.69112552312077,2.171957996324636,4128.691749996506,237.8320987654321
1767870560,10,,Aggregated,4.500000,0.000000,21,28,41,52,520,1200,1900,2300,4100,4100,4100,411,0,21,190.46425629414816,2.171957996324636,4128.691749996506,239.72019464720194
1767870561,10,,Aggregated,5.100000,0.000000,21,26,41,50,520,1200,1900,2300,4100,4100,4100,416,0,21,188.32694862710645,2.171957996324636,4128.691749996506,237.92067307692307
1767870562,10,,Aggregated,4.400000,0.000000,21,28,41,50,520,1200,1900,2300,4100,4100,4100,423,0,21,185.7135980139224,2.171957996324636,4128.691749996506,239.61702127659575
1767870563,10,,Aggregated,4.900000,0.000000,21,28,40,50,520,1200,1900,2300,4100,4100,4100,425,0,21,184.86039657385416,2.171957996324636,4128.691749996506,238.6305882352941
1767870564,10,,Aggregated,4.700000,0.000000,21,28,41,49,510,1200,1900,2300,4100,4100,4100,433,0,21,181.9636788935114,2.171957996324636,4128.691749996506,239.79445727482678
1767870565,10,,Aggregated,5.100000,0.000000,21,28,41,48,510,1200,1900,2300,4100,4100,4100,436,0,21,180.79269629793131,2.171957996324636,4128.691749996506,238.69495412844037
1767870566,10,,Aggregated,4.600000,0.000000,21,29,41,48,500,1200,1900,2300,4100,4100,4100,445,0,21,177.70609242002496,2.171957996324636,4128.691749996506,239.6943820224719
1767870567,10,,Aggregated,4.600000,0.000000,21,29,41,47,500,1200,1900,2300,4100,4100,4100,446,0,21,177.3336691926223,2.171957996324636,4128.691749996506,239.39237668161434
1767870568,10,,Aggregated,5.200000,0.000000,21,30,40,46,500,1200,1700,2300,4100,4100,4100,456,0,21,173.93409229145874,2.171957996324636,4128.691749996506,239.73026315789474
1767870569,10,,Aggregated,5.200000,0.000000,21,30,40,46,500,1200,1700,2300,4100,4100,4100,456,0,21,173.93409229145874,2.171957996324636,4128.691749996506,239.73026315789474
1767870570,10,,Aggregated,5.000000,0.000000,21,30,40,46,500,1200,1700,2300,4100,4100,4100,463,0,21,171.72779428055279,2.171957996324636,4128.691749996506,241.25269978401727
1767870571,10,,Aggregated,5.300000,0.000000,21,30,39,45,500,1200,1700,2300,4100,4100,4100,467,0,21,170.40620066361512,2.171957996324636,4128.691749996506,240.08565310492506
1767870572,10,,Aggregated,5.100000,0.000000,21,31,41,44,500,1200,1700,2300,4100,4100,4100,472,0,21,169.04612315020285,2.171957996324636,4128.691749996506,242.14618644067798
1767870573,10,,Aggregated,5.200000,0.000000,21,30,40,44,500,1200,1700,2300,4100,4100,4100,477,0,21,167.4135511025222,2.171957996324636,4128.691749996506,240.55136268343816
1767870574,10,,Aggregated,5.100000,0.000000,21,30,40,44,490,1200,1700,2300,4100,4100,4100,483,0,21,165.66398154219178,2.171957996324636,4128.691749996506,242.27950310559007
1767870575,10,,Aggregated,4.800000,0.000000,21,30,39,43,490,1200,1700,2300,4100,4100,4100,486,0,21,164.73986728783623,2.171957996324636,4128.691749996506,241.4320987654321
1767870576,10,,Aggregated,5.100000,0.000000,21,30,41,46,490,1200,1700,2300,4100,4100,4100,494,0,21,165.9375119774717,2.171957996324636,4128.691749996506,242.63360323886639
1767870577,10,,Aggregated,4.900000,0.000000,21,30,40,45,490,1200,1700,2300,4100,4100,4100,497,0,21,164.98840736191048,2.171957996324636,4128.691749996506,241.5010060362173
1767870578,10,,Aggregated,4.900000,0.000000,21,30,40,44,490,1200,1700,2200,4100,4100,4100,504,0,21,162.94214988862686,2.171957996324636,4128.691749996506,242.09126984126985
1767870579,10,,Aggregated,4.900000,0.000000,21,30,40,44,490,1200,1700,2200,4100,4100,4100,505,0,21,162.64735536804275,2.171957996324636,4128.691749996506,241.819801980198
1767870580,10,,Aggregated,5.200000,0.000000,21,30,39,44,480,1200,1700,2200,4100,4100,4100,512,0,21,160.70002173606213,2.171957996324636,4128.691749996506,242.25
1767870581,10,,Aggregated,4.800000,0.000000,21,29,39,43,480,1200,1700,2200,4100,4100,4100,516,0,21,159.55308737959635,2.171957996324636,4128.691749996506,241.0406976744186
1767870582,10,,Aggregated,4.900000,0.000000,21,30,40,44,480,1200,1700,2200,4100,4100,4100,521,0,21,158.5688551782515,1.8572920089354739,4128.691749996506,242.14011516314778
1767870583,10,,Aggregated,4.900000,0.000000,21,30,40,44,480,1200,1700,2200,4100,4100,4100,521,0,21,158.5688551782515,1.8572920089354739,4128.691749996506,242.14011516314778
1767870584,10,,Aggregated,4.900000,0.000000,21,29,39,44,480,1200,1700,2200,4100,4100,4100,529,0,21,156.46224717745696,1.8572920089354739,4128.691749996506,242.2930056710775
1767870585,10,,Aggregated,4.900000,0.000000,21,29,38,44,480,1200,1700,2200,4100,4100,4100,533,0,21,155.37447749884313,1.8572920089354739,4128.691749996506,241.1219512195122
1767870586,10,,Aggregated,4.900000,0.000000,21,29,38,44,480,1200,1700,2200,4100,4100,4100,533,0,21,155.37447749884313,1.8572920089354739,4128.691749996506,241.1219512195122
1767870587,10,,Aggregated,4.600000,0.000000,21,30,41,47,500,1200,1700,2200,4100,4100,4100,540,0,21,164.32858234426627,1.8572920089354739,4128.691749996506,241.5388888888889
1767870588,10,,Aggregated,4.700000,0.000000,21,30,40,46,500,1000,1700,2200,4100,4100,4100,543,0,21,163.4891445817757,1.8572920089354739,4128.691749996506,240.646408839779
1767870589,10,,Aggregated,3.800000,0.000000,21,30,40,46,500,1000,1700,2200,4100,4100,4100,544,0,21,163.21430194468977,1.8572920089354739,4128.691749996506,240.39705882352942
1767870590,10,,Aggregated,4.200000,0.000000,21,30,41,48,520,1000,1600,2200,4100,4100,4100,552,0,21,166.02281553241482,1.8572920089354739,4128.691749996506,241.28442028985506
1767870591,10,,Aggregated,3.900000,0.000000,21,30,41,48,520,1000,1600,2200,4100,4100,4100,554,0,21,165.482645846395,1.8572920089354739,4128.691749996506,240.79241877256317
1767870592,10,,Aggregated,4.400000,0.000000,21,30,41,49,520,1000,1600,2200,4100,4100,4100,563,0,21,165.98101606912834,1.8572920089354739,4128.691749996506,241.49200710479573
1767870593,10,,Aggregated,4.000000,0.000000,21,30,41,48,520,1000,1600,2200,4100,4100,4100,567,0,21,164.88397502278985,1.8572920089354739,4128.691749996506,240.13227513227514
1767870594,10,,Aggregated,3.800000,0.000000,21,30,41,48,520,1200,1700,2300,4100,4100,4100,573,0,21,170.35987777128042,1.8572920089354739,4128.691749996506,241.0890052356021
1767870595,10,,Aggregated,4.200000,0.000000,21,30,41,48,520,1200,1700,2300,4100,4100,4100,576,0,21,169.55057531239012,1.8572920089354739,4128.691749996506,240.38020833333334
1767870596,10,,Aggregated,4.500000,0.000000,21,30,41,48,510,1000,1700,2300,4100,4100,4100,581,0,21,168.31059266428187,1.8572920089354739,4128.691749996506,240.90877796901893
1767870597,10,,Aggregated,4.400000,0.000000,21,30,41,48,510,1000,1700,2300,4100,4100,4100,583,0,21,167.75498063973268,1.8572920089354739,4128.691749996506,240.3138936535163
1767870598,10,,Aggregated,4.300000,0.000000,21,30,41,48,510,1000,1700,2300,4100,4100,4100,590,0,21,166.04511773381955,1.8572920089354739,4128.691749996506,240.24915254237288
1767870599,10,,Aggregated,4.800000,0.000000,21,30,41,47,500,1000,1700,2300,4100,4100,4100,593,0,21,165.2787176879499,1.8572920089354739,4128.691749996506,239.56492411467116
1767870600,10,,Aggregated,4.400000,0.000000,21,30,41,47,500,1000,1700,2300,4100,4100,4100,600,0,21,163.67403139993257,1.8572920089354739,4128.691749996506,239.51
1767870601,10,,Aggregated,4.400000,0.000000,21,30,41,47,500,1000,1700,2300,4100,4100,4100,600,0,21,163.67403139993257,1.8572920089354739,4128.691749996506,239.51
1767870602,10,,Aggregated,4.400000,0.000000,21,30,40,46,500,990,1600,2200,4100,4100,4100,606,0,21,162.28790326892008,1.8572920089354739,4128.691749996506,239.67821782178217
1767870603,10,,Aggregated,4.800000,0.000000,21,30,40,46,500,990,1600,2200,4100,4100,4100,608,0,21,161.80676954105652,1.8572920089354739,4128.691749996506,239.23519736842104
1767870604,10,,Aggregated,4.700000,0.000000,21,30,41,47,500,990,1600,2200,4100,4100,4100,610,0,21,162.14128723599447,1.8572920089354739,4128.691749996506,238.672131147541
1767870605,10,,Aggregated,4.300000,0.000000,21,30,41,48,520,990,1600,2200,4100,4100,4100,618,0,21,165.29401720375367,1.8572920089354739,4128.691749996506,242.85113268608416
1767870606,10,,Aggregated,4.100000,0.000000,21,30,41,48,520,990,1600,2200,4100,4100,4100,619,0,21,165.039922668693,1.8572920089354739,4128.691749996506,242.62843295638126
1767870607,10,,Aggregated,4.200000,0.000000,21,31,41,48,510,960,1600,2200,4100,4100,4100,626,0,21,165.58090463248504,1.8572920089354739,4128.691749996506,242.93290734824282
1767870608,10,,Aggregated,4.200000,0.000000,21,30,41,48,510,960,1600,2200,4100,4100,4100,629,0,21,164.85661706508327,1.8572920089354739,4128.691749996506,242.275039745628
1767870609,10,,Aggregated,3.800000,0.000000,21,31,41,48,500,960,1600,2200,4100,4100,4100,635,0,21,163.54352940778216,1.8572920089354739,4128.691749996506,242.79527559055117
1767870610,10,,Aggregated,4.300000,0.000000,21,30,41,48,500,960,1600,2200,4100,4100,4100,639,0,21,162.61678359148615,1.8572920089354739,4128.691749996506,241.93270735524257
1767870612,10,,Aggregated,3.800000,0.000000,21,30,41,48,500,940,1600,2200,4100,4100,4100,646,0,21,161.08378799988196,1.8572920089354739,4128.691749996506,242.3513931888545
